LAMMPS data file via write_data, version 12 Dec 2018, timestep = 60000

27648 atoms
2 atom types

-3.2759208000000001e+01 3.2759208000000001e+01 xlo xhi
-3.2759208000000001e+01 3.2759208000000001e+01 ylo yhi
-3.2759208000000001e+01 3.2759208000000001e+01 zlo zhi

Masses

1 28.0855
2 28.0855

Atoms # atomic

14012 2 -1.3593494336020376e+01 -2.4574005668322101e+01 -2.7320011474238395e+01 0 0 0
63 1 -1.2284703000000000e+01 -2.5934373000000001e+01 -2.8664307000000001e+01 0 0 0
13862 2 -3.1428046904624328e+01 -2.3190093446299223e+01 -2.8603921747979296e+01 0 0 0
38 1 -3.1394241000000001e+01 -2.3204439000000001e+01 -2.8664307000000001e+01 0 0 0
14025 2 -2.7343374071305380e+01 -2.1854292454832120e+01 -2.7294484290941206e+01 0 0 0
13870 2 -2.5965645931959877e+01 -2.3199125888659438e+01 -2.8659898228173844e+01 0 0 0
46 1 -2.5934373000000001e+01 -2.3204439000000001e+01 -2.8664307000000001e+01 0 0 0
13878 2 -2.0439386389662445e+01 -2.3222956551805673e+01 -2.8638792342248163e+01 0 0 0
54 1 -2.0474505000000001e+01 -2.3204439000000001e+01 -2.8664307000000001e+01 0 0 0
13886 2 -1.5043298391686495e+01 -2.3243060334356404e+01 -2.8609800645094786e+01 0 0 0
62 1 -1.5014637000000000e+01 -2.3204439000000001e+01 -2.8664307000000001e+01 0 0 0
193 1 -3.2759208000000001e+01 -2.1839472000000001e+01 -2.7299340000000001e+01 0 0 0
71 1 -2.8664307000000001e+01 -2.0474505000000001e+01 -2.8664307000000001e+01 0 0 0
201 1 -2.7299340000000001e+01 -2.1839472000000001e+01 -2.7299340000000001e+01 0 0 0
79 1 -2.3204439000000001e+01 -2.0474505000000001e+01 -2.8664307000000001e+01 0 0 0
14033 2 -2.1810383109651060e+01 -2.1824260987021212e+01 -2.7299273058791158e+01 0 0 0
209 1 -2.1839472000000001e+01 -2.1839472000000001e+01 -2.7299340000000001e+01 0 0 0
13911 2 -1.7767320771179996e+01 -2.0501603064446812e+01 -2.8652639872617808e+01 0 0 0
87 1 -1.7744571000000001e+01 -2.0474505000000001e+01 -2.8664307000000001e+01 0 0 0
14041 2 -1.6330269351615073e+01 -2.1838569997728658e+01 -2.7311055232528407e+01 0 0 0
217 1 -1.6379604000000000e+01 -2.1839472000000001e+01 -2.7299340000000001e+01 0 0 0
13919 2 -1.2262782205009930e+01 -2.0460146020254221e+01 -2.8643788291881421e+01 0 0 0
95 1 -1.2284703000000000e+01 -2.0474505000000001e+01 -2.8664307000000001e+01 0 0 0
13894 2 -3.1405951271839776e+01 -1.7702463043706480e+01 -2.8639162019544859e+01 0 0 0
70 1 -3.1394241000000001e+01 -1.7744571000000001e+01 -2.8664307000000001e+01 0 0 0
196 1 -3.0029274000000001e+01 -1.9109538000000001e+01 -2.7299340000000001e+01 0 0 0
14020 2 -3.0027598830342075e+01 -1.9090795990398245e+01 -2.7292693376289488e+01 0 0 0
78 1 -2.5934373000000001e+01 -1.7744571000000001e+01 -2.8664307000000001e+01 0 0 0
204 1 -2.4569406000000001e+01 -1.9109538000000001e+01 -2.7299340000000001e+01 0 0 0
14028 2 -2.4557011973796076e+01 -1.9125517020826276e+01 -2.7344224507532317e+01 0 0 0
86 1 -2.0474505000000001e+01 -1.7744571000000001e+01 -2.8664307000000001e+01 0 0 0
212 1 -1.9109538000000001e+01 -1.9109538000000001e+01 -2.7299340000000001e+01 0 0 0
14036 2 -1.9094186767850580e+01 -1.9136262596935314e+01 -2.7293007410815182e+01 0 0 0
13918 2 -1.5013562022616522e+01 -1.7736316441360554e+01 -2.8636008418812811e+01 0 0 0
94 1 -1.5014637000000000e+01 -1.7744571000000001e+01 -2.8664307000000001e+01 0 0 0
220 1 -1.3649670000000000e+01 -1.9109538000000001e+01 -2.7299340000000001e+01 0 0 0
14044 2 -1.3624784681580293e+01 -1.9079838344834954e+01 -2.7294987381317164e+01 0 0 0
225 1 -3.2759208000000001e+01 -1.6379604000000000e+01 -2.7299340000000001e+01 0 0 0
14049 2 -3.2756917196441748e+01 -1.6305266582081376e+01 -2.7239466125535454e+01 0 0 0
233 1 -2.7299340000000001e+01 -1.6379604000000000e+01 -2.7299340000000001e+01 0 0 0
14057 2 -2.7307374326308622e+01 -1.6384171069699534e+01 -2.7309042717274604e+01 0 0 0
